,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
520,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.016535389084408693,0.03759566504664544,0.010893246187363835,0.6587837837837838,17.522865547568372,0.010271587237930448,2.8205117143187417,0.9587856014098558
521,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBOBAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.016535389084408693,0.06474498631361376,0.010893246187363835,0.6587837837837838,10.175054800270503,0.009822662647403516,2.7409453866452504,0.9168814220901695
522,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.01536227026423105,0.05619797776660522,0.010111166973912072,0.6581818181818182,11.71184167720947,0.009247838451158235,2.7611229373849318,0.9288861319259031
523,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.020892687559354226,0.06474498631361376,0.013742249036366684,0.6577540106951871,10.159149737234292,0.012389552266281686,2.732698243114909,0.9208046493656014
524,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.026758281660242446,0.03759566504664544,0.017596782302664656,0.6576200417536534,17.491911392915526,0.016590786908142384,2.8109248563576634,0.9687528813231947
525,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})","frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",0.020222333947824144,0.026534830456399084,0.013295346628679962,0.6574585635359116,24.77719104390811,0.012758750425941764,2.8418902530224477,0.9794470042991824
526,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAGBLACK SKULL'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.016144349477682812,0.07776101893748953,0.010613932182559634,0.657439446366782,8.454614604462474,0.009358531117092091,2.6921925810814695,0.8961897988213777
527,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAGBLACK SKULL'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02217753198145355,0.07776101893748953,0.014580191050779286,0.6574307304785895,8.454502518891687,0.012855643566382698,2.6921240844251226,0.9017177026203534
528,frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),frozenset({'SMALL MARSHMALLOWS PINK BOWL'}),0.02849002849002849,0.024021004413161275,0.018714038321881458,0.6568627450980391,27.3453488372093,0.018029679221791394,2.8442816442816437,0.9916838096905501
529,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})","frozenset({'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG'})",0.01675884028825205,0.02195408077761019,0.011004971789285514,0.6566666666666667,29.910916030534356,0.010637046855858161,2.8486774346283203,0.9830420341253108
530,"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAGBLACK SKULL'}),0.02178649237472767,0.06792916596838165,0.014300877045975085,0.6564102564102564,9.663157894736843,0.012820938789583328,2.7127434721815757,0.9164810690423162
531,"frozenset({'JUMBOBAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.017038154293056253,0.0631249650857494,0.011172560192168035,0.6557377049180328,10.387929783838677,0.010097027297293247,2.721398910941395,0.919399295294385
532,"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER OWL DESIGN'})",frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.016870565890173734,0.029942461315010334,0.011060834590246356,0.6556291390728477,21.896300780863893,0.010555688323717496,2.816897852719874,0.9707065541487953
533,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.016535389084408693,0.06474498631361376,0.010837383386402994,0.6554054054054054,10.122875032063988,0.009766799846442674,2.714073373050689,0.9163663087747447
534,frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.021227864365119267,0.048935813641696,0.013909837439249204,0.6552631578947369,13.390257750540735,0.012871034624666529,2.7588121436347754,0.9453873939912381
535,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAGBLACK SKULL'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.02217753198145355,0.05703591978101782,0.014524328249818447,0.654911838790932,11.48244547129919,0.013259412314783305,2.732530947787853,0.9336158328645761
536,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAGBLACK SKULL'}),0.020054745544941622,0.06792916596838165,0.013127758225797441,0.6545961002785515,9.63645130845917,0.011765456087221439,2.698495398527024,0.914568803867678
537,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.01536227026423105,0.0631249650857494,0.010055304172951232,0.6545454545454545,10.369042638777152,0.009085561398883802,2.712006680014936,0.9176563662266602
538,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAGBLACK SKULL'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.01631193788056533,0.05703591978101782,0.010669794983520473,0.6541095890410958,11.468379778084875,0.009739428603091602,2.7261931824152748,0.9279402280901692
539,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0440757499581029,0.10809451985922575,0.02882520529579353,0.6539923954372624,6.0501901140684415,0.02406085826663711,2.577704849198062,0.8732030154277699
540,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAGBLACK SKULL'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.016144349477682812,0.051114462879168765,0.010558069381598794,0.6539792387543253,12.79440694310511,0.009732859629513448,2.7422792022792026,0.9369675798247228
541,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.017596782302664656,0.0579855873973521,0.011507736997933076,0.653968253968254,11.27811725846408,0.010487377239809735,2.7223352290810467,0.9276564875634745
542,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.026758281660242446,0.044913691972515504,0.017485056700742976,0.6534446764091858,14.54889695572243,0.016283243480541037,2.755941816537139,0.9568704766438674
543,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAGBLACK SKULL'}),0.01625607507960449,0.06792916596838165,0.010613932182559634,0.6529209621993127,9.611791237113403,0.009509670560482707,2.68547141290298,0.9107666098807495
544,frozenset({'ALARM CLOCK BAKELIKE IVORY'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.029272107703480252,0.05195240489358136,0.019105077928607342,0.6526717557251909,12.562878601329723,0.017584321537107615,2.7295436254712278,0.9481549012659404
545,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG CARS BLUE'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.015753309870956928,0.03804256745433216,0.010278755376794593,0.6524822695035462,17.151373137126253,0.009679459023399718,2.7680815916110038,0.9567678913820802
546,"frozenset({'JUMBOBAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.017038154293056253,0.06474498631361376,0.011116697391207195,0.6524590163934426,10.077367430939617,0.010013562324694029,2.6910639544749793,0.9163811784542171
547,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAGBLACK SKULL'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.019105077928607342,0.03759566504664544,0.01245740461426736,0.652046783625731,17.343669351685307,0.01173913650377338,2.765901534067624,0.9606962509739746
548,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAGBLACK SKULL'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.019105077928607342,0.03759566504664544,0.01245740461426736,0.652046783625731,17.343669351685307,0.01173913650377338,2.765901534067624,0.9606962509739746
549,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAGBLACK SKULL'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.019105077928607342,0.044913691972515504,0.01245740461426736,0.652046783625731,14.517772977219167,0.011599325029070984,2.744869893658821,0.949254492924176
550,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02262443438914027,0.06329255348863191,0.014747779453661807,0.6518518518518519,10.299029126213593,0.013315821229937103,2.690542665511377,0.9238040123456791
551,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'JUMBO BAG RED RETROSPOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.017149879894977935,0.050444109267638676,0.011172560192168035,0.6514657980456026,12.914606036339238,0.010307449776818889,2.7244267145311674,0.9386663066954644
552,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.02195408077761019,0.048935813641696,0.014300877045975085,0.6513994910941476,13.311303984105407,0.013226536240367213,2.728235220721267,0.9456364590472928
553,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAGBLACK SKULL'}),0.020334059549745823,0.06792916596838165,0.013239483827719122,0.6510989010989011,9.584968280075188,0.011858208121753483,2.6714471148622763,0.9142606024778475
554,frozenset({'JUMBO BAG CHARLIE AND LOLA TOYS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.016479526283447853,0.10809451985922575,0.010725657784481315,0.6508474576271186,6.021095782420181,0.008944311303364528,2.5544865693352268,0.8478901013858912
555,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE'})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.01854644991899894,0.06010837383386403,0.012066365007541479,0.6506024096385542,10.823823173735835,0.010951568062519254,2.6900346541996303,0.9247622601256843
556,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})","frozenset({'RED RETROSPOT CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG'})",0.019943019943019943,0.0255851628400648,0.01296016982291492,0.6498599439775911,25.39987523393637,0.012449924410150096,2.782928774928775,0.9801774258219728
557,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.019943019943019943,0.06329255348863191,0.01296016982291492,0.6498599439775911,10.267557685033415,0.011697925166446478,2.6752364672364672,0.9209728348035284
558,"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.015753309870956928,0.05703591978101782,0.010222892575833753,0.6489361702127661,11.377675203701004,0.009324388057748337,2.6860188951692225,0.9267072897272782
559,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAGBLACK SKULL'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.01670297748729121,0.03804256745433216,0.010837383386402994,0.6488294314381271,17.05535338057843,0.010201959238654527,2.739288307915759,0.957358114178684
560,"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG PINK POLKADOT'})","frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",0.01558572146807441,0.038992235070666445,0.010111166973912072,0.6487455197132617,16.637813106571773,0.009503444858682982,2.735930269543715,0.9547768328263703
561,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBOBAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.016535389084408693,0.06329255348863191,0.010725657784481315,0.6486486486486487,10.2484196464779,0.009679090786401038,2.6660135016092785,0.9175968001514722
562,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBOBAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.017596782302664656,0.06474498631361376,0.011396011396011397,0.6476190476190476,10.002613090102306,0.010256707966661732,2.654102065866772,0.9161473698998535
563,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAGBLACK SKULL'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.016144349477682812,0.05703591978101782,0.010446343779677113,0.6470588235294117,11.344760039177276,0.009525535957951279,2.671731560620449,0.9268164268164268
564,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.01597676107480029,0.03804256745433216,0.010334618177755432,0.6468531468531469,17.00340408490188,0.009726821166865594,2.7239586703768417,0.9564695322628903
565,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAGBLACK SKULL'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.01580917267191777,0.0579855873973521,0.010222892575833753,0.6466431095406361,11.15179027349415,0.009306188412186434,2.665900787665494,0.9249510094928993
566,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.01564158426903525,0.0631249650857494,0.010111166973912072,0.6464285714285715,10.240458280657396,0.009123792513043415,2.6497475734948504,0.9166865502331003
567,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAGBLACK SKULL'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.017205742695938775,0.05703591978101782,0.011116697391207195,0.6461038961038961,11.328017477135988,0.010135352031028798,2.6645223551141877,0.9276848061143551
568,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAGBLACK SKULL'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.023518239204513715,0.07776101893748953,0.015194681861348529,0.6460807600950119,8.308542878204603,0.013365879617189928,2.605789335753805,0.900827836855566
569,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})","frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",0.017038154293056253,0.02145131556896263,0.011004971789285514,0.6459016393442623,30.110117827868848,0.01063948096483249,2.763493969920985,0.9835463874461547
570,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.017652645103625495,0.07776101893748953,0.011396011396011397,0.6455696202531647,8.301969663902227,0.010023323725811592,2.602031410854941,0.8953519878238472
571,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAGBLACK SKULL'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.01670297748729121,0.03759566504664544,0.010781520585442154,0.6454849498327759,17.169132372892307,0.010153561038548295,2.7147065674627644,0.9577532699122157
572,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAGBLACK SKULL'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01670297748729121,0.07776101893748953,0.010781520585442154,0.6454849498327759,8.300880809595203,0.00948268003674044,2.6014099560159494,0.8944711888015552
573,frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04105915870621753,0.10809451985922575,0.026478967655438244,0.6448979591836735,5.966056003796868,0.022040697609265913,2.511687846373445,0.868025475734341
574,"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAGBLACK SKULL'}),0.02200994357857103,0.06792916596838165,0.014189151444053406,0.6446700507614214,9.490327778519905,0.012694034333749939,2.623113632917555,0.9147634534487668
575,"frozenset({'LUNCH BAG RED RETROSPOT', 'WOODLAND CHARLOTTE BAG'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.01603262387576113,0.03759566504664544,0.010334618177755432,0.6445993031358885,17.14557522352978,0.009731861020703466,2.7079416091334587,0.9570194470614591
576,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.0193285291324507,0.07776101893748953,0.01245740461426736,0.6445086705202312,8.288325941797886,0.010954398494365043,2.5942657516067364,0.8966798773361875
577,frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),frozenset({'FELTCRAFT CUSHION RABBIT'}),0.018378861516116417,0.020557510753589185,0.011842913803698117,0.6443768996960486,31.34508391700806,0.011465090160441827,2.7541587945475996,0.9862227213963897
578,frozenset({'SET OF 3 WOODEN STOCKING DECORATION'}),frozenset({'SET OF 3 WOODEN SLEIGH DECORATIONS'}),0.01642366348248701,0.015306407463270208,0.010558069381598794,0.642857142857143,41.999217935349336,0.010306682096296217,2.757142059102845,0.9924903605258011
579,frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.048935813641696,0.05195240489358136,0.03145075694095302,0.6426940639269406,12.370824127264694,0.028908423736842787,2.6533217038761108,0.9664591043888545
580,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.023406513602592036,0.07776101893748953,0.015027093458466008,0.6420047732696897,8.256126039009134,0.013206979110954243,2.576120887101279,0.899942330486291
581,"frozenset({'JUMBOBAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.017764370705547178,0.0631249650857494,0.011396011396011397,0.6415094339622641,10.162531307396893,0.010274636115453421,2.61338825528712,0.9179053296800719
582,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.02536171163622144,0.0392156862745098,0.01625607507960449,0.6409691629955947,16.344713656387665,0.015261498152693847,2.676049560928666,0.9632477506250153
583,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})","frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",0.020222333947824144,0.024021004413161275,0.01296016982291492,0.6408839779005525,26.680149042785562,0.012474409049909816,2.717726126172582,0.9823850689399585
584,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01569744706999609,0.07776101893748953,0.010055304172951232,0.6405693950177936,8.237667198429255,0.008834654694071027,2.565833204738272,0.8926182368520621
585,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.023741690408357077,0.06474498631361376,0.015194681861348529,0.64,9.884935289042279,0.013657526440797395,2.5979305935732953,0.9206948100251774
586,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.020166471146863305,0.03759566504664544,0.012904307021954081,0.6398891966759003,17.020291990631932,0.01214613512754377,2.672522807062777,0.9606188945983701
587,frozenset({'REGENCY TEA PLATE GREEN'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.0187699011228423,0.05206413049550304,0.012010502206580637,0.6398809523809523,12.290245631514408,0.011033263625133287,2.6322847285414124,0.9362071773280639
588,frozenset({'CHRISTMAS CRAFT WHITE FAIRY'}),frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),0.019998882743980782,0.02821071448522429,0.0127925814200324,0.6396648044692738,22.674533989711822,0.01222839864891848,2.6969035985603855,0.9754046638241606
589,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.02262443438914027,0.0631249650857494,0.014468465448857605,0.6395061728395062,10.130796460176992,0.013040298817958297,2.5988656790429556,0.9221542971542971
590,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAGBLACK SKULL'}),0.017652645103625495,0.06792916596838165,0.011284285794089716,0.639240506329114,9.410398276149236,0.010085156335064599,2.5836349434560657,0.909794857791153
591,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAGBLACK SKULL'}),0.0193285291324507,0.06792916596838165,0.012345679012345678,0.638728323699422,9.402858324459995,0.011032708148982735,2.57997206859952,0.9112627282580539
592,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAGBLACK SKULL'}),0.026255516451594883,0.06792916596838165,0.01675884028825205,0.6382978723404255,9.396521556550951,0.014975324953626088,2.5769017176168267,0.9176715812823897
593,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.016982291492095413,0.04105915870621753,0.010837383386402994,0.6381578947368421,15.542400644468316,0.0101401047848338,2.6501637795755446,0.9518240281116335
594,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.016982291492095413,0.0631249650857494,0.010837383386402994,0.6381578947368421,10.109437587331161,0.009765376828888452,2.589181914672111,0.9166493351432327
595,"frozenset({'LUNCH BAGBLACK SKULL', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.017429193899782137,0.05619797776660522,0.011116697391207195,0.6378205128205128,11.349527833001988,0.010137211939937387,2.6058958489983994,0.9280660508752187
596,"frozenset({'LUNCH BAGBLACK SKULL', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.017429193899782137,0.05949388302329479,0.011116697391207195,0.6378205128205128,10.720774647887323,0.010079766968143233,2.5967956504135574,0.9228069393530847
597,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.023741690408357077,0.06329255348863191,0.015138819060387687,0.6376470588235293,10.07459841129744,0.013636146850306207,2.5850692517359177,0.9226456272344824
598,"frozenset({'LUNCH BAGBLACK SKULL', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.016647114686330372,0.05619797776660522,0.010613932182559634,0.6375838926174497,11.345317357599372,0.009678398001539112,2.6041944687551086,0.9272946896013539
599,"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.01888162672476398,0.06329255348863191,0.012010502206580637,0.6360946745562129,10.050071287935365,0.010815435837151131,2.574041600982458,0.9178283097791472
600,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAGBLACK SKULL'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01580917267191777,0.07776101893748953,0.010055304172951232,0.6360424028268551,8.179450469111734,0.008825966797424192,2.533918753793111,0.8918416770726907
601,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.01625607507960449,0.05703591978101782,0.010334618177755432,0.6357388316151202,11.146288760766177,0.009407437983560907,2.588703276827583,0.9253262120723789
602,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBOBAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.017596782302664656,0.06329255348863191,0.011172560192168035,0.6349206349206349,10.03152187618207,0.01005881490704882,2.5657638752267906,0.9164406345957012
603,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.016814703089212894,0.051114462879168765,0.010669794983520473,0.6345514950166112,12.414323838570882,0.009810320466642656,2.5964958788488195,0.9351725368871965
604,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAGBLACK SKULL'}),0.016814703089212894,0.06792916596838165,0.010669794983520473,0.6345514950166112,9.341370322608848,0.009527586226664272,2.550484736759246,0.9082207877201333
605,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG'})","frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",0.02195408077761019,0.024021004413161275,0.013909837439249204,0.633587786259542,26.376406887981542,0.01338247836800333,2.6636093421224145,0.9836831906102821
606,"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAGBLACK SKULL'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.01631193788056533,0.051114462879168765,0.010334618177755432,0.6335616438356164,12.394958454974173,0.009500842234471969,2.5894820265353524,0.934566629779305
607,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.01888162672476398,0.0631249650857494,0.011954639405619798,0.6331360946745562,10.029884275017018,0.010762737377856919,2.5537400145243283,0.9176241897659748
608,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.0193285291324507,0.05703591978101782,0.012233953410424,0.6329479768786128,11.097357232227276,0.011131532973340475,2.5690202500454165,0.927821887895707
609,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.026255516451594883,0.07776101893748953,0.016591251885369532,0.6319148936170212,8.12637105649303,0.014549596173363495,2.50550474623919,0.9005892787087211
610,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.03804256745433216,0.050444109267638676,0.024021004413161275,0.6314243759177679,12.51730648206419,0.022101980983673428,2.576285105931227,0.9564982578397213
